sid,label
1043638,0
1736604,1
1842049,1
1514859,1
1060589,0
1261951,1
1947647,0
1587691,0
1433480,1
1846983,0
1451659,1
1643315,1
1409797,1
1900366,0
1779925,1
1728419,0
1870897,0
1069685,0
1177170,0
1470774,0
1778036,0
1649766,1
1918009,1
1948067,1
1918399,0
1578153,1
1871595,0
1231098,0
1287265,1
1973830,1
1823264,0
1136844,1
1872712,1
1389419,0
1396540,0
1855542,0
1060240,1
1173441,1
1164666,1
1230013,0
1764082,0
1400549,1
1109861,1
1520228,1
1167018,0
1115306,0
1770702,1
1190202,0
1392752,1
1580338,0
1920708,1
1479504,1
1568192,0
1484547,1
1935657,1
1662366,1
1782667,1
1422069,1
1410730,1
1103389,0
1792706,1
1523292,0
1855505,0
1736395,0
1184856,0
1478394,0
1414886,0
1464647,0
1696274,0
1893639,0
1335768,1
1639701,1
1527187,0
1470548,1
1361358,0
1123929,1
1561946,0
1805473,0
1821439,0
1720531,0
1326368,1
1499959,0
1589541,1
1453558,0
1542860,1
1607346,1
1748128,1
1051939,0
1242619,0
1362836,1
1534784,0
1618888,1
1932074,1
1075856,1
1264128,1
1512388,0
1647187,1
1513968,1
1683959,1
1334475,1
1695285,0
1511836,1
1029016,1
1014022,1
1166990,0
1404162,0
1594481,1
1228639,0
1956979,0
1977207,1
1787046,1
1640965,0
1505816,1
1621640,1
1249679,0
1260506,1
1968005,0
1055068,0
1603236,1
1552267,0
1576474,0
1301614,1
1310342,0
1152738,1
1473671,1
1213108,0
1790627,1
1359336,1
1712059,1
1633541,1
1842800,0
1870296,0
1498887,1
1370837,0
1885982,1
1587243,1
1926189,1
1982835,1
1666873,1
1852662,0
1998306,0
1572983,1
1739663,0
1213386,1
1312872,0
1629218,0
1551820,1
1891536,1
1701432,0
1575446,1
1947243,1
1485751,1
1262695,1
1614980,1
1603772,1
1045378,0
1583290,0
1102944,0
1924993,0
1869266,0
1080913,1
1427180,0
1599778,1
1224308,1
1931894,1
1718779,0
1123532,0
1599790,0
1925518,0
1734054,1
1347609,1
1831684,0
1590542,1
1446319,0
1035826,1
1563768,0
1150218,0
1685682,0
1679356,1
1137836,1
1700624,0
1625874,0
1465008,0
1775731,0
1406005,1
1872642,0
1823210,1
1220578,0
1552441,0
1583635,0
1031087,1
1219846,0
1466084,1
1570692,0
1035121,0
1500339,0
1522993,1
1630650,0
1989494,1
1008188,1
1267566,1
1433481,0
1526348,0
1034029,0
1359404,1
1525907,0
1263514,1
1351704,1
1697889,1
1112132,1
1493610,1
1685350,0
1271307,0
1274281,1
1761330,0
1280145,1
1950847,1
1084919,1
1626434,1
1634485,0
1777585,1
1879816,0
1462025,1
1855974,0
1378007,0
1943168,0
1034834,0
1564734,1
1748663,0
1591623,0
1662330,1
1943613,1
1581140,0
1705768,0
1343839,0
1058688,0
1441388,0
1446401,0
1200074,0
1566866,0
1757520,0
1063236,1
1810651,0
1873374,1
1818186,0
1656110,0
1808843,1
1248494,1
1888395,1
1283437,1
1490876,0
1394115,0
1586922,1
1135345,0
1465860,1
1816417,0
1384030,0
1967188,0
1370932,0
1483531,1
1583416,0
1600001,0
1001787,0
1245035,0
1073993,0
1167756,1
1647503,1
1248825,1
1624800,1
1316117,0
1338443,1
1497343,0
1250247,1
1264514,1
1983790,1
1027408,1
1008916,0
1336184,1
1572049,0
1511227,0
1442281,1
1507210,1
1315787,1
1809401,0
1534192,0
1655994,1
1762957,1
1617612,0
1360680,1
1254712,0
1774866,0
1203614,0
1876596,0
1780723,0
1706051,0
1495149,0
1362550,1
1814229,1
1738194,0
1792481,0
1237569,1
1055322,0
1094030,0
1245068,0
1913469,0
1865266,0
1187317,0
1273582,1
1748351,1
1685574,0
1287021,0
1636174,1
1926156,1
1545518,1
1576629,0
1182766,0
1630256,0
1144114,1
1433362,1
1512417,1
1772594,0
1699965,1
1259395,0
1107407,0
1892961,0
1010441,1
1086987,0
1887143,0
1900999,1
1092309,1
1231465,0
1431274,0
1753103,0
1347412,0
1242581,0
1058549,0
1095003,1
1360059,1
1563649,0
1689060,0
1060283,1
1297075,0
1039979,1
1134148,0
1954036,0
1225309,0
1560660,1
1171693,0
1865676,0
1894426,1
1435057,1
1749343,0
1575368,0
1808689,1
1664879,0
1303312,0
1747611,1
1974864,1
1194511,1
1299813,0
1425187,0
1044888,1
1163774,1
1552876,0
1595443,0
1745922,0
1677032,1
1181630,0
1773756,1
1134595,1
1416162,0
1271678,1
1812638,0
1887268,1
1017187,1
1701027,1
1886124,0
1000582,0
1961102,0
1165702,1
1249186,1
1530119,1
1858685,0
1082731,0
1821427,1
1214204,0
1093817,1
1352240,0
1782524,1
1648813,1
1393036,0
1359012,0
1134174,0
1530942,1
1899537,0
1841658,0
1007211,0
1320386,0
1309524,1
1529801,1
1175362,1
1114933,0
1497900,0
1645724,0
1815723,0
1453677,1
1026467,1
1501945,0
1736216,0
1909751,0
1168601,1
1983694,1
1234025,0
1526560,0
1060811,1
1315706,1
1173067,0
1222490,0
1962138,1
1774511,0
1580697,0
1115071,0
1206114,1
1967483,1
1065346,1
1770132,0
1450734,1
1248240,1
1639258,0
1988471,0
1806825,1
1532631,1
1363235,1
1171727,1
1391771,0
1899479,1
1153165,1
1281646,0
1223690,0
1535530,0
1210292,0
1974892,0
1232113,1
1149393,0
1195543,0
1943458,1
1931954,1
1757191,0
1232080,1
1828983,0
1245436,1
1764608,1
1734447,1
1001776,0
1170375,1
1476276,0
1908042,0
1727597,1
1042441,1
1351061,0
1599081,0
1578350,0
1866713,0
1541439,1
1827554,1
1214228,1
1838210,0
1891486,1
1658980,0
1451730,1
1905752,1
1733740,1
1358616,1
1161332,1
1945564,0
1468283,1
1992416,0
1914807,1
1572344,0
1480741,0
1628596,0
1074723,0
1203196,1
1937494,0
1885058,0
1005027,1
1835035,0
1170019,0
1669480,1
1303151,0
1267510,1
1638809,1
1426153,1
1937456,1
1341751,0
1507182,0
1821824,1
1465250,1
1646486,0
1280465,1
1356015,0
1880584,1
1939684,1
1444521,1
1103414,1
1452349,1
1069819,0
1967242,0
1059417,0
1789826,1
1705594,1
1164203,0
1185785,0
1117732,0
1129015,0
1100761,0
1465160,0
1593340,0
1891372,0
1178857,1
1411103,0
1756145,1
1135609,1
1237061,0
1211633,1
1223347,1
1559969,0
1292513,0
1057355,1
1068745,0
1012282,0
1032651,1
1469323,1
1117165,1
1273557,1
1304495,1
1458069,0
1673092,1
1563226,0
1389521,0
1853124,0
1526016,1
1081805,0
1445883,0
1930501,0
1590978,1
1470747,1
1261861,0
1047598,0
1652108,0
1940831,1
1529163,1
1020357,0
1432518,0
1246161,1
1544076,1
1820262,1
1997679,0
1735383,0
1069866,0
1643137,1
1940072,0
1653020,0
1063233,0
1812461,1
1401011,1
1183184,1
1303444,0
1944815,1
1763485,1
1405714,0
1113943,0
1221605,0
1140118,1
1991612,1
1399156,0
1995721,0
1710709,0
1215031,1
1767646,0
1780470,0
1571950,0
1356538,0
1072017,0
1336751,0
1463971,0
1028616,1
1033589,0
1554104,0
1005898,1
1623474,0
1185573,0
1565816,0
1549908,1
1563766,1
1445803,0
1801499,0
1865026,1
1226749,1
1126905,0
1937851,0
1569687,0
1993325,0
1622799,0
1374369,0
1933927,0
1643189,1
1612671,0
1335728,0
1301040,0
1856154,1
1005064,1
1215473,0
1856532,1
1464464,1
1522021,0
1904447,0
1486879,1
1711378,1
1465507,0
1102639,0
1871396,1
1975451,0
1032088,0
1085987,0
1732344,1
1822231,0
1478280,1
1718306,0
1058671,1
1666450,1
1130045,1
1623469,0
1767702,1
1140077,0
1908679,1
1368249,0
1740467,1
1509407,1
1949667,1
1203026,1
1764150,0
1205053,1
1243848,0
1045816,1
1977829,1
1331836,1
1424670,1
1922994,0
1381340,0
1211995,1
1140529,1
1847571,1
1553766,0
1203924,1
1866915,1
1508184,1
1283783,1
1155004,0
1866808,1
1411080,0
1046394,1
1391895,0
1051524,0
1759029,0
1015357,1
1621917,0
1225026,1
1237710,1
1255963,0
1959165,1
1868419,0
1403162,0
1353510,0
1154585,0
1424443,0
1047899,0
1736443,0
1570361,0
1175966,0
1613653,0
1320592,0
1544399,1
1171097,0
1495905,0
1232592,0
1374925,0
1111727,0
1754094,1
1078594,0
1333049,1
1378515,0
1702880,1
1153361,0
1915339,1
1958752,1
1120997,1
1829995,1
1266803,0
1525544,0
1824260,0
1972088,0
1255128,0
1069958,0
1764112,0
1240967,0
1823418,0
1059281,1
1658007,1
1906564,0
1928288,1
1606593,0
1966782,1
1069143,0
1496137,0
1048611,0
1579689,0
1924604,1
1962459,0
1102216,1
1833653,1
1784765,1
1199795,0
1346887,0
1318693,0
1448052,1
1258671,1
1847511,0
1410040,1
1235380,1
1952361,1
1647749,0
1832482,1
1449325,1
1699838,1
1761815,1
1378284,0
1800152,1
1378905,0
1723866,0
1663448,1
1106608,0
1985772,0
1647973,1
1795208,0
1244484,1
1664892,0
1959213,1
1781469,1
1914834,1
1654024,0
1853422,1
1119396,0
1110434,1
1395255,0
1714073,0
1175318,1
1709773,0
1507148,1
1107428,1
1426012,0
1527740,0
1330762,1
1875209,1
1317173,0
1565526,0
1047688,0
1990858,0
1661354,0
1800828,1
1864697,0
1341850,0
1714373,0
1785210,0
1793722,0
1039052,0
1077829,1
1288994,0
1298658,1
1615152,1
1758734,1
1806830,0
1655089,0
1106234,0
1713072,0
1909202,1
1158509,0
1162314,0
1994455,1
1530587,0
1875517,0
1922746,0
1806346,0
1371160,0
1533363,0
1883925,1
1497499,0
1702782,1
1481985,1
1887984,1
1457477,0
1997013,1
1190732,0
1556088,0
1935659,1
1129572,0
1402664,0
1169279,0
1318654,0
1568246,0
1391790,0
1786373,1
1303391,1
1858459,0
1497799,1
1642890,0
1587443,0
1943696,1
1767523,0
1916441,1
1415109,0
1207820,0
1012254,0
1494759,1
1912078,1
1951349,1
1867045,0
1647376,0
1308381,0
1121593,0
1631242,0
1589527,1
1049080,0
1249674,1
1231294,1
1860082,0
1283758,1
1061947,0
1306508,0
1542971,0
1408554,1
1459883,0
1952561,0
1043770,1
1529134,1
1532864,1
1039803,0
1633513,0
1261423,1
1897401,1
1772889,1
1375825,1
1352807,0
1714031,1
1557424,1
1308300,1
1352297,1
1199520,0
1765255,0
1590908,0
1896600,0
1174902,0
1105743,1
1691237,0
1553481,1
1858190,0
1962095,0
1429019,1
1431582,0
1423803,1
1357922,0
1150982,1
1559677,1
1152326,1
1798981,0
1635167,0
1173259,0
1393806,0
1921057,0
1649402,1
1097668,0
1359144,1
1239776,0
1467066,0
1354717,1
1569291,1
1869618,0
1329393,0
1766118,1
1364823,0
1783962,0
1287239,1
1948967,1
1239412,0
1871063,1
1847602,1
1888608,1
1511573,0
1450280,0
1628494,0
1294027,0
1005470,1
1026696,1
1137447,0
1809259,0
1128890,1
1222785,1
1460322,1
1934387,0
1476287,0
1155491,0
1719309,0
1942516,1
1335759,0
1448745,0
1195746,1
1054066,0
1476260,0
1608177,0
1666856,0
1496008,1
1418145,0
1578706,0
1892047,0
1485532,0
1143164,1
1639670,0
1916106,1
1019666,1
1507061,1
1813153,1
1687229,0
1673715,0
1867423,0
1849008,1
1277373,1
1990529,0
1071422,1
1428291,1
1982984,1
1019098,1
1981475,1
1677150,0
1299505,0
1307424,0
1870960,0
1188765,1
1251125,1
1270947,0
1976519,1
1888025,1
1929364,0
1629036,1
1801099,0
1089737,1
1176493,1
1277609,0
1380101,1
1670576,0
1377311,1
1167324,1
1954043,1
1851626,1
1294599,1
1502980,1
1495256,0
1545016,0
1623052,1
1365635,0
1976392,0
1992582,0
1069604,1
1841519,0
1227717,0
1489351,1
1986379,0
1811970,1
1129284,0
1294627,0
1120790,0
1963517,1
1144290,1
1912018,1
1167596,0
1000784,0
1316010,1
1218817,1
1007621,1
1335138,1
1451037,0
1044882,0
1836933,1
1371186,1
1885193,0
1691491,0
1994957,0
1291644,0
1600754,1
1816478,1
1525016,0
1212366,1
1304343,1
1176273,1
1439063,0
1525749,0
1278770,1
1951079,0
1992176,1
1488868,0
1977162,1
1040358,0
1206768,0
1142441,0
1581694,1
1950153,1
1661077,1
1450946,1
1828901,0
1104042,0
1818143,1
1004305,1
1967359,1
1269915,1
1562110,1
1673091,0
1716425,0
1020714,0
1157960,0
1940759,0
1996583,1
1743646,1
1967668,1
1805368,1
1323275,1
1027824,0
1205335,0
1513822,1
1521864,0
1078374,0
1235654,1
1132229,1
1255222,1
1804191,1
1561088,0
1115414,0
1710817,1
1070661,1
1207234,1
1346060,1
1429880,1
1668783,1
1572829,1
1809659,0
1498813,0
1056554,0
1009559,1
1133807,1
1560652,0
1324850,0
1416343,0
1107495,0
1098711,0
1303761,1
1825344,1
1912740,0
1691047,0
1840562,1
1007786,0
1953226,0
1652559,0
1267611,1
1963488,0
1644868,0
1572913,0
1254902,1
1011568,1
1088024,1
1926174,1
1742476,0
1436575,1
1836508,0
1907662,0
1240158,0
1411971,1
1691089,1
1332912,0
1666124,1
1837685,1
1358825,1
1296276,0
1439291,1
1905819,1
1575087,1
1571421,0
1442602,1
1031056,1
1291327,0
1362034,0
1079872,0
1141579,0
1264152,0
1560278,0
1395984,1
1488181,1
1628829,0
1215874,0
1343965,1
1227900,1
1168163,1
1824483,1
1890387,0
1406521,0
1870816,0
1177661,0
1952503,0
1870402,1
1182309,1
1771409,0
1046909,1
1491962,0
1182988,1
1113832,1
1527790,0
1175605,0
1788382,0
1026151,1
1356364,1
1437488,1
1000573,0
1167600,0
1283117,0
1817165,1
1862578,1
1613987,0
1032901,1
1663414,1
1022386,1
1481467,1
1092087,0
1855344,1
1570868,0
1318318,1
1986200,0
1353308,0
1772127,0
1766609,0
1483566,0
1568946,1
1425151,1
1847393,0
1133495,1
1283725,1
1149784,1
1022784,1
1296503,1
1687954,0
1685135,0
1357093,0
1624031,0
1729635,1
1425057,0
1249563,0
1765431,1
1142656,0
1802927,1
1594772,0
1178652,1
1918284,1
1954915,1
1341534,0
1326365,1
1113615,1
1047668,1
1734733,0
1081911,0
1708861,0
1591154,0
1008716,0
1696703,1
1768391,0
1223467,0
1693939,0
1154898,1
1044228,0
1844677,1
1590472,1
1856266,1
1275261,0
1885004,0
1868342,0
1247754,1
1744090,0
1831516,0
1923798,0
1129112,1
1442119,1
1614608,0
1642064,0
1206779,0
1902557,1
1610711,0
1936335,1
1133290,0
1928630,0
1643560,0
1936156,0
1015263,0
1903831,0
1612876,1
1135645,0
1464513,1
1935859,0
1314769,0
1960162,0
1417271,0
1773700,0
1723066,0
1043178,0
1364502,0
1661756,1
1707968,0
1947397,0
1111075,0
1271773,0
1258503,0
1610688,1
1452950,0
1702359,0
1835796,1
1342958,1
1721350,1
1412324,0
1688112,0
1392764,0
1565806,0
1941087,0
1668008,1
1214605,0
1593155,0
1144672,1
1563247,1
1710454,1
1352713,0
1270306,0
1605971,1
1652120,0
1411293,0
1769212,0
1794105,0
1748379,0
1544251,0
1860081,0
1471633,0
1430476,1
1924811,0
1669381,0
1233385,0
1900512,0
1039336,1
1774528,1
1321177,1
1621015,0
1219839,0
1390325,1
1930144,1
1509463,0
1632686,1
1426268,0
1506861,1
1179405,1
1818008,1
1532094,0
1834085,0
1023544,0
1985594,0
1898539,1
1976268,0
1472168,1
1145095,0
1356474,0
1366968,0
1055849,0
1130495,1
1968278,0
1992596,1
1626635,1
1548023,0
1298682,0
1471233,0
1630346,1
1854920,1
1996570,0
1351638,0
1508846,1
1104657,1
1407100,1
1178894,1
1792236,0
1138341,1
1832936,0
1532502,0
1274367,1
1606726,0
1562699,0
1200892,1
1117721,0
1075715,0
1363416,0
1184312,0
1188700,0
1361918,1
1888140,1
1742771,1
1576353,0
1686626,1
1992136,0
1293829,1
1319878,0
1610670,1
1582485,0
1149078,0
1981732,1
1886789,0
1752389,0
1898284,0
1681753,0
1303177,1
1465480,1
1285498,0
1992150,1
1527540,1
1169633,1
1835438,1
1730212,0
1300665,0
1234440,1
1089481,0
1339455,1
1503515,0
1550944,1
1095579,1
1104174,0
1228748,1
1159021,0
1215460,0
1188646,1
1113220,1
1599430,1
1475526,1
1189626,0
1606377,1
1820043,1
1324489,0
1077786,1
1113948,1
1254194,1
1090832,0
1579392,0
1436331,0
1656418,0
1855902,0
1712545,1
1493304,1
1094328,1
1224035,0
1064996,0
1260598,1
1309419,0
1081627,0
1764172,1
1150680,1
1264036,0
1042191,0
1648532,1
1384437,1
1982611,0
1145023,1
1493685,1
1262392,0
1698450,1
1995137,1
1705898,1
1964955,0
1201142,0
1411805,0
1038718,1
1642905,0
1916843,1
1378120,0
1708679,1
1973001,0
1829677,0
1138542,0
1925355,0
1936147,1
1518975,1
1133263,1
1482794,1
1296693,1
1505873,0
1354455,1
1147965,1
1369022,0
1412053,1
1049551,0
1190307,0
1665157,1
1487513,0
1532589,1
1836398,0
1616835,1
1058011,1
1026957,0
1518833,1
1268561,0
1916481,0
1488796,0
1033754,0
1845328,0
1171529,1
1481868,1
1327223,1
1636309,0
1973522,0
1473124,1
1988219,1
1780835,0
1257667,0
1614532,0
1962397,0
1778311,0
1328373,0
1332622,1
1040678,1
1873055,1
1903459,0
1718227,0
1509534,0
1328617,1
1670544,0
1455086,0
1106419,1
1332221,1
1853942,1
1831933,1
1873931,1
1500335,0
1589861,1
1482653,0
1280197,0
1127414,1
1626494,1
1244371,1
1165465,0
1187454,0
1223546,1
1534122,0
1541267,0
1169984,1
1107109,1
1027884,0
1342951,0
1814036,1
1960151,1
1086058,1
1815030,0
1400821,0
1835537,1
1729120,1
1440030,1
1353314,1
1504606,1
1597378,1
1014925,1
1916117,0
1936230,1
1478337,1
1380559,0
1280552,1
1814429,0
1546589,0
1640221,0
1827137,0
1461081,1
1113638,0
1757628,1
1742182,0
1371249,0
1739391,1
1555851,0
1909633,0
1042291,1
1102620,1
1766142,0
1100380,0
1670819,1
1718150,0
1184041,0
1351104,0
1414552,0
1651236,1
1545334,0
1761734,1
1855467,1
1226310,1
1263546,0
1237725,0
1400621,1
1669637,0
1287186,1
1185888,0
1414707,1
1051206,0
1459609,0
1957574,1
1338337,0
1707094,1
1443468,1
1612129,1
1256729,0
1620570,1
1050125,1
1359270,1
1304621,0
1800811,0
1503188,1
1181383,0
1821691,1
1461536,0
1338149,1
1650592,1
1715757,1
1225603,1
1798951,0
1854648,1
1313419,1
1756936,1
1517193,0
1555987,1
1726473,0
1352364,1
1250234,1
1688993,1
1034509,1
1010781,0
1087219,1
1328773,1
1008909,0
1201810,0
1026530,1
1191528,1
1725612,1
1500160,1
1899697,0
1667999,0
1980411,0
1842509,1
1308749,1
1962772,1
1992319,1
1629385,1
1244667,0
1427603,0
1408975,0
1360966,0
1985497,1
1118312,0
1788369,0
1909774,0
1691107,0
1924080,1
1809358,0
1648239,1
1040669,0
1950232,1
1600753,1
1336445,1
1618652,0
1908993,1
1836492,1
1233182,0
1597131,1
1182500,1
1714174,1
1012580,1
1482266,1
1433005,0
1641189,1
1599033,0
1563486,0
1702516,1
1429813,0
1868545,0
1806314,0
1328975,1
1984120,0
1765254,1
1979560,1
1064959,0
1625514,1
1107368,1
1596285,0
1116581,1
1113916,1
1071768,0
1795315,1
1151242,1
1038168,0
1562187,0
1551776,0
1227873,0
1652750,0
1586858,1
1711541,1
1877931,1
1159619,1
1435433,1
1398525,0
1371530,1
1511437,1
1642262,1
1472043,0
1190939,0
1389512,1
1031266,0
1613565,1
1527361,1
1534860,0
1592874,0
1429914,0
1317833,1
1147861,0
1062420,0
1242958,1
1687796,1
1010676,0
1439341,0
1917779,1
1133688,0
1158712,0
1146770,1
1432812,0
1894496,0
1014847,0
1474246,1
1554983,0
1629929,1
1326420,0
1739066,1
1539221,1
1617954,0
1024760,0
1609574,0
1576592,0
1446058,1
1827427,0
1488564,0
1193438,1
1176288,0
1530000,0
1764464,1
1776580,1
1556968,1
1244387,0
1481244,0
1951898,1
1384125,0
1960886,0
1861378,0
1312242,0
1965005,1
1303135,1
1280180,0
1450534,1
1219762,0
1206576,0
1923378,0
1887495,0
1233417,0
1861445,0
1256959,0
1677430,1
1012234,1
1793324,1
1121851,0
1047959,1
1259457,1
1657370,1
1049952,0
1396150,0
1610348,1
1582751,0
1764057,1
1628070,0
1822151,1
1906794,1
1706559,1
1349413,1
1497596,0
1188986,1
1786036,1
1229618,1
1584668,1
1976097,0
1299965,0
1218892,1
1117235,0
1093615,1
1391814,1
1344656,1
1127537,0
1869506,1
1277778,1
1592192,1
1512632,1
1448599,0
1763279,0
1453783,0
1338669,1
1801161,1
1051914,1
1069767,0
1681460,1
1973086,0
1425773,1
1842768,1
1595902,1
1834058,1
1441117,1
1440887,0
1667570,1
1192226,0
1156875,0
1260845,0
1055550,0
1553596,1
1763235,0
1676907,0
1817182,0
1927531,0
1839749,0
1572396,0
1824122,0
1291525,1
1364856,1
1981408,0
1987366,1
1617797,1
1814270,1
1596631,0
1389708,1
1442096,1
1073596,0
1379077,0
1630584,1
1866020,1
1738511,1
1344376,1
1588161,0
1664775,0
1109580,0
1986538,0
1121631,1
1204817,0
1714139,0
1584199,0
1931347,1
1562667,1
1788043,0
1907043,0
1950672,1
1887569,0
1028790,1
1346447,1
1213199,0
1549580,0
1250237,0
1340433,1
1819397,1
1406425,1
1341799,0
1299281,0
1933110,1
1371443,0
1900151,1
1532186,0
1130434,0
1765359,1
1694176,0
1539112,0
1762537,1
1386108,1
1526840,0
1482982,0
1658408,0
1474656,1
1348750,1
1264853,0
1707642,1
1270223,0
1409687,0
1628747,0
1817493,1
1536373,0
1757818,1
1848887,0
1962586,0
1051985,0
1532675,0
1877446,1
1860744,0
1460987,0
1376765,0
1686608,0
1811758,0
1522818,0
1325417,1
1484888,0
1292939,1
1011499,0
1509350,1
1277867,1
1148053,1
1673068,1
1953782,0
1878531,0
1880658,0
1854516,1
1982834,1
1904231,0
1277360,1
1797190,0
1074324,1
1082661,1
1108716,0
1280177,1
1333468,1
1736735,1
1910210,1
1421301,0
1877822,0
1437250,1
1558685,0
1261848,0
1596423,0
1966369,0
1209817,0
1225155,1
1980473,1
1097416,1
1296700,0
1602209,0
1879595,0
1554276,0
1551651,1
1416247,0
1813119,0
1539457,0
1194028,0
1907705,1
1605708,1
1844345,1
1281772,1
1793096,1
1389591,0
1264285,0
1886083,1
1047018,0
1770962,0
1124903,0
1763421,1
1485222,1
1185150,0
1215340,1
1650575,0
1527927,0
1864657,0
1230617,0
1838930,1
1238426,0
1391099,1
1398319,1
1132863,1
1504058,0
1215865,1
1245639,1
1499403,0
1952303,0
1727829,0
1665637,0
1677778,1
1294425,1
1401299,0
1737923,1
1928533,1
1047519,0
1271016,0
1136523,0
1750903,1
1874691,0
1998849,1
1217416,1
1027011,0
1253695,1
1226855,1
1483894,0
1583788,0
1551468,0
1163181,0
1779285,1
1951546,0
1410265,1
1812968,0
1038375,1
1426518,1
1520338,0
1890317,1
1096175,0
1505679,0
1329458,1
1964280,0
1779969,1
1495554,0
1448380,1
1950858,1
1719920,0
1866283,0
1569158,0
1137917,1
1974252,0
1122199,1
1584564,0
1793712,0
1009708,0
1537588,0
1861057,0
1541262,0
1324161,0
1036428,0
1868195,0
1809622,1
1933237,0
1920748,1
1994048,1
1330168,0
1517690,1
1557160,0
1899443,1
1063760,0
1073260,0
1076065,1
1441501,1
1622888,1
1588164,0
1623512,0
1558563,0
1953866,1
1021253,0
1418693,0
1753436,1
1486897,1
1383885,0
1901884,1
1860023,0
1605140,0
1271165,1
1059088,0
1354670,1
1366071,0
1602540,0
1685469,0
1345388,0
1819677,1
1113584,0
1317825,1
1480845,0
1848592,1
1312312,0
1496205,0
1487978,1
1854400,0
1645322,0
1545766,1
1276640,0
1145568,1
1023387,1
1107909,1
1988558,0
1359546,1
1438803,0
1013175,0
1069998,0
1948393,0
1692572,0
1784717,1
1909975,1
1820842,0
1618554,1
1170610,1
1603243,0
1155179,1
1115719,1
1578384,1
1819350,0
1044120,0
1892949,0
1322216,1
1256479,0
1197562,0
1658156,1
1061492,1
1479912,1
1289261,1
1606740,0
1941799,1
1351774,0
1396167,1
1549310,0
1502771,1
1315907,1
1192643,1
1496750,0
1923572,1
1967060,1
1730777,0
1245939,1
1396741,1
1876652,0
1457843,0
1706719,0
1660360,0
1677860,0
1713892,1
1867120,0
1480478,0
1642044,1
1841130,0
1600440,0
1806955,1
1430536,1
1668081,1
1049140,0
1696329,0
1419990,0
1040104,1
1167336,1
1360116,1
1407516,1
1170350,1
1750185,1
1126997,0
1646687,1
1489993,0
1305572,0
1023854,1
1840712,0
1291609,1
1997708,0
1111023,0
1199847,0
1759324,1
1319392,0
1299016,1
1503368,1
1220082,0
1650490,1
1720899,0
1227970,0
1161242,0
1266844,1
1836916,0
1139300,0
1790434,0
1497035,1
1471177,1
1100740,1
1738123,0
1603215,0
1388951,1
1844762,0
1650748,0
1781346,0
1234624,0
1191383,1
1766471,1
1964297,0
1827274,0
1747938,1
1283934,0
1455267,1
1173797,0
1433665,0
1873073,0
1214950,0
1584059,1
1754020,0
1312906,1
1227354,0
1886844,1
1033900,1
1996338,0
1357287,0
1859895,1
1850152,1
1986614,1
1258900,0
1203210,1
1636718,1
1656514,1
1717705,1
1413404,0
1695875,0
1565164,1
1637198,0
1576590,0
1994488,1
1806356,1
1980816,1
1869490,0
1214464,1
1709042,0
1351912,1
1868322,1
1292378,0
1999106,0
1832719,1
1271509,1
1936149,0
1444586,0
1694190,1
1517739,1
1710565,1
1902808,0
1536989,0
1497880,0
1388057,0
1137373,1
1287420,1
1338459,1
1968379,0
1527077,0
1819841,0
1356461,0
1798069,1
1002335,0
1852634,0
1450631,1
1358930,0
1944838,1
1866047,0
1067751,1
1290446,0
1973847,0
1184932,1
1909972,0
1738674,0
1856022,1
1860089,1
1370861,0
1672975,1
1731939,0
1915915,1
1791381,1
1571583,0
1196020,1
1258633,1
1665706,1
1519941,0
1525528,0
1372729,1
1514212,1
1300126,1
1906043,1
1282415,1
1594185,0
1435733,0
1129116,1
1023560,1
1674062,0
1281130,1
1411994,1
1805886,0
1587835,0
1332600,1
1948431,0
1712508,1
1410004,1
1582595,0
1538516,0
1622172,1
1781087,0
1501545,0
1002403,0
1591115,0
1156183,1
1220439,1
1578265,1
1555602,0
1083970,0
1926032,1
1615766,1
1591002,0
1929135,1
1538081,1
1519690,1
1496268,0
1021299,1
1672923,0
1319750,1
1739764,0
1835469,0
1075198,1
1851464,0
1205325,1
1953081,0
1180299,0
1569166,0
1587709,0
1407427,1
1190781,1
1385779,0
1414558,0
1232726,1
1436436,0
1936689,0
1861775,0
1958253,1
1678717,0
1132040,1
1280178,0
1351246,1
1100778,0
1260699,0
1098087,1
1925294,1
1074644,0
1754169,1
1623763,0
1609011,0
1083318,1
1674122,1
1168242,0
1227297,1
1620949,1
1373294,0
1188247,1
1974276,0
1779676,1
1494064,0
1651987,1
1256039,0
1042542,0
1208472,0
1845575,1
1602290,0
1520283,1
1019202,0
1844543,1
1368307,1
1379832,0
1732946,0
1252379,0
1056570,0
1009877,0
1605653,0
1119145,0
1710917,0
1458437,0
1061541,0
1775315,1
1287841,0
1562664,0
1132739,0
1136480,0
1874840,1
1637950,0
1875457,0
1310430,0
1401735,0
1551265,0
1980729,0
1686448,1
1674004,0
1250184,1
1552552,0
1265595,1
1553924,0
1863981,1
1764146,0
1728722,0
1878647,1
1523838,1
1030234,1
1376340,0
1638562,1
1839865,0
1117804,0
1230265,0
1604014,1
1708769,1
1019234,1
1924020,1
1157746,0
1587563,0
1263491,1
1363461,0
1126140,0
1496818,1
1742928,0
1847984,1
1910433,0
1784676,1
1313078,1
1690327,1
1449953,1
1895723,0
1741654,0
1232432,0
1653433,0
1155087,1
1418261,0
1215590,1
1917347,0
1953061,1
1062234,0
1308056,1
1806027,1
1984002,0
1927911,0
1695979,1
1043044,0
1357389,0
